곡명,라인,제목점수,길이점수,후렴점수,최고빈도점수,평균빈도점수
We Are Bulletproof PT.2,"look at the preview, the change of small fry idol",0,10,1,17,5.7
We Are Bulletproof PT.2,"haha, the pride of hip-hop guys said it’s impossible",0,9,1,22,5.5
We Are Bulletproof PT.2,"but take a look, there’s a period in it, i’m possible",0,11,1,22,7.9
We Are Bulletproof PT.2,"now you satisfied, boy?",0,4,1,15,5
We Are Bulletproof PT.2,"everywhere i go, everything i do",0,9,1,19,7.4
We Are Bulletproof PT.2,i’ll show you as much as i’ve honed,0,8,2,22,10.4
We Are Bulletproof PT.2,all the people who looked down on me are now,0.25,10,2,17,5.9
We Are Bulletproof PT.2,"(oh, oh, oh, oh, oh, oh) hey, shout it out",0,10,2,21,13.2
We Are Bulletproof PT.2,"oh, if you’ve done enough like me, throw a stone at me",0,12,4,22,9.8
We Are Bulletproof PT.2,"we go hard, we have no fear",0.25,7,4,24,10.3
We Are Bulletproof PT.2,"(click click, bang bang) we just sing it like",0.25,9,8,24,16.1
We Are Bulletproof PT.2,"(click click, bang bang) we just sing it like",0.25,9,8,24,16.1
We Are Bulletproof PT.2,"oh, if you’ve done enough like me, throw a stone at me",0,12,4,22,9.8
We Are Bulletproof PT.2,"we go hard, we have no fear",0.25,7,4,24,10.3
We Are Bulletproof PT.2,"(click click, bang bang) we just sing it like",0.25,9,8,24,16.1
We Are Bulletproof PT.2,"(click click, bang bang) we just sing it like",0.25,9,8,24,16.1
We Are Bulletproof PT.2,(what) now we’ll take it,0,5,2,24,14.1
We Are Bulletproof PT.2,(what) you’d better be nervous,0,5,3,22,11.4
We Are Bulletproof PT.2,(what) the ultimate king at the end,0,7,3,21,11.8
We Are Bulletproof PT.2,(what) we are bulletproof,0.75,4,3,24,16
We Are Bulletproof PT.2,we are bulletproof,0.75,3,3,24,14.3
We Are Bulletproof PT.2,bulletproof,0.25,1,4,10,10
We Are Bulletproof PT.2,bulletproof,0.25,1,4,10,10
전하지 못한 진심 (Feat. Steve Aoki),외로움이 가득히,0,2,1,2,1.5
전하지 못한 진심 (Feat. Steve Aoki),피어있는 이 garden,0,3,1,7,3.5
전하지 못한 진심 (Feat. Steve Aoki),가시투성이,0,1,1,1,1
전하지 못한 진심 (Feat. Steve Aoki),이 모래성에 난 날 매었어,0,5,1,8,5.2
전하지 못한 진심 (Feat. Steve Aoki),너의 이름은 뭔지,0,3,1,10,4.3
전하지 못한 진심 (Feat. Steve Aoki),갈 곳이 있긴 한지,0,4,1,4,3
전하지 못한 진심 (Feat. Steve Aoki),oh could you tell me?,0,5,1,12,3.5
전하지 못한 진심 (Feat. Steve Aoki),이 정원에 숨어든 널 봤어,0,5,1,10,4.4
전하지 못한 진심 (Feat. Steve Aoki),and i know,0,3,1,11,5.7
전하지 못한 진심 (Feat. Steve Aoki),너의 온긴 모두 다 진짜란 걸,0,6,1,10,4
전하지 못한 진심 (Feat. Steve Aoki),푸른 꽃을 꺾는 손,0,4,1,3,1.5
전하지 못한 진심 (Feat. Steve Aoki),잡고 싶지만,0,2,1,2,1.5
전하지 못한 진심 (Feat. Steve Aoki),내 운명인 걸,0,3,1,8,5.8
전하지 못한 진심 (Feat. Steve Aoki),don't smile to me,0,4,1,5,2.2
전하지 못한 진심 (Feat. Steve Aoki),light on me,0,3,1,5,2.3
전하지 못한 진심 (Feat. Steve Aoki),너에게 다가설 수 없으니까,0,4,1,10,4.8
전하지 못한 진심 (Feat. Steve Aoki),내겐 불러줄 이름이 없어,0,4,1,8,3.6
전하지 못한 진심 (Feat. Steve Aoki),you know that i can't,0,5,1,12,4.7
전하지 못한 진심 (Feat. Steve Aoki),show you me,0,3,1,12,6
전하지 못한 진심 (Feat. Steve Aoki),give you me,0,3,1,12,6
전하지 못한 진심 (Feat. Steve Aoki),초라한 모습 보여줄 순 없어,0,5,1,4,2.6
전하지 못한 진심 (Feat. Steve Aoki),또 가면을 쓰고 널 만나러 가,0,6,2,10,4
전하지 못한 진심 (Feat. Steve Aoki),but i still want you,0,5,4,12,8.2
전하지 못한 진심 (Feat. Steve Aoki),외로움의 정원에 핀,0,3,1,3,2.3
전하지 못한 진심 (Feat. Steve Aoki),너를 닮은 꽃,0,3,1,10,5
전하지 못한 진심 (Feat. Steve Aoki),주고 싶었지,0,2,1,3,2.5
전하지 못한 진심 (Feat. Steve Aoki),바보 같은 가면을 벗고서,0,4,1,4,1.8
전하지 못한 진심 (Feat. Steve Aoki),but i know,0,6,1,12,4.8
전하지 못한 진심 (Feat. Steve Aoki),영원히 그럴 수는 없는 걸,0,5,1,7,3.4
전하지 못한 진심 (Feat. Steve Aoki),숨어야만 하는 걸,0,3,1,7,4.3
전하지 못한 진심 (Feat. Steve Aoki),추한 나니까,0,2,1,1,1
전하지 못한 진심 (Feat. Steve Aoki),난 두려운 걸,0,3,1,8,5.3
전하지 못한 진심 (Feat. Steve Aoki),초라해,0,1,1,1,1
전하지 못한 진심 (Feat. Steve Aoki),i'm so afraid,0,3,1,11,3.4
전하지 못한 진심 (Feat. Steve Aoki),결국엔 너도 날 또 떠나버릴까,0,5,1,10,4
전하지 못한 진심 (Feat. Steve Aoki),또 가면을 쓰고 널 만나러 가,0,6,2,10,4
전하지 못한 진심 (Feat. Steve Aoki),할 수 있는 건,0,4,1,7,4.8
전하지 못한 진심 (Feat. Steve Aoki),정원에,0,1,1,3,3
전하지 못한 진심 (Feat. Steve Aoki),이 세상에,0,2,1,7,4
전하지 못한 진심 (Feat. Steve Aoki),예쁜 너를 닮은 꽃을 피운 다음,0,6,1,10,3
전하지 못한 진심 (Feat. Steve Aoki),니가 아는 나로 숨쉬는 것,0,5,1,8,2.3
전하지 못한 진심 (Feat. Steve Aoki),but i still want you,0,5,4,12,8.2
전하지 못한 진심 (Feat. Steve Aoki),"ooh, ooh",0,2,1,3,3
전하지 못한 진심 (Feat. Steve Aoki),i still want you,0,4,1,12,9.2
전하지 못한 진심 (Feat. Steve Aoki),ooh,0,1,1,3,3
전하지 못한 진심 (Feat. Steve Aoki),어쩌면 그때,0,2,1,1,1
전하지 못한 진심 (Feat. Steve Aoki),조금만,0,1,1,1,1
전하지 못한 진심 (Feat. Steve Aoki),이만큼만,0,1,1,1,1
전하지 못한 진심 (Feat. Steve Aoki),용길 내서 너의 앞에 섰더라면,0,5,1,10,2.8
전하지 못한 진심 (Feat. Steve Aoki),지금 모든 건 달라졌을까,0,4,1,7,2.5
전하지 못한 진심 (Feat. Steve Aoki),난 울고 있어,0,3,1,8,4.3
전하지 못한 진심 (Feat. Steve Aoki),사라진,0,1,1,1,1
전하지 못한 진심 (Feat. Steve Aoki),무너진,0,1,1,1,1
전하지 못한 진심 (Feat. Steve Aoki),홀로 남겨진 이 모래성에서,0,4,1,7,2.4
전하지 못한 진심 (Feat. Steve Aoki),부서진 가면을 바라보면서,0,3,1,4,2
전하지 못한 진심 (Feat. Steve Aoki),and i still want you,0,5,2,12,8
전하지 못한 진심 (Feat. Steve Aoki),but i still want you,0,5,4,12,8.2
전하지 못한 진심 (Feat. Steve Aoki),but i still want you,0,5,4,12,8.2
전하지 못한 진심 (Feat. Steve Aoki),and i still want you,0,5,2,12,8
Tomorrow,"같은 날 (같은 날), 같은 달 (같은 달)",0,8,1,8,4.7
Tomorrow,"twenty four, seven 매번 반복되는 매 순간 (매 순간)",0,9,1,8,3.2
Tomorrow,어중간 (어중간) 한 내 삶 (한 내 삶),0,8,1,15,6.8
Tomorrow,이십대의 백수는 내일이 두려워 참 (oh),0,6,1,12,5.1
Tomorrow,웃기지 어릴 땐 뭐든 가능할거라 믿었었는데,0,6,1,15,5.1
Tomorrow,하루를 벌어 하루를 사는 게 빠듯하단 걸 느꼈을 때,0,9,1,15,3.8
Tomorrow,"내내 기분은 컨트롤 비트, 계속해서 다운되네",0,6,1,15,5.8
Tomorrow,"매일매일이 control c, control v 반복되네",0,6,1,8,2.5
Tomorrow,갈 길은 먼데 왜 난 제자리니,0,6,1,11,6.2
Tomorrow,답답해 소리쳐도 허공의 메아리지,0,4,1,10,3.6
Tomorrow,내일은 오늘보다는 뭔가 다르길,0,4,2,12,5.6
Tomorrow,난 애원할 뿐야,0,3,2,15,7
Tomorrow,니 꿈을 따라가 like breaker,0,5,5,11,7.2
Tomorrow,"부서진대도, oh, better",0,3,2,11,5.7
Tomorrow,니 꿈을 따라가 like breaker,0,5,5,11,7.2
Tomorrow,"무너진대도, oh",0,2,3,11,7
Tomorrow,뒤로 달아나지마 never,0,3,3,18,7
Tomorrow,해가 뜨기 전 새벽이 가장 어두우니까,0,6,3,4,3.2
Tomorrow,먼 훗날에 넌 지금의 널 절대로 잊지 마,0,8,3,18,7.1
Tomorrow,지금 니가 어디 서 있든,0,5,3,11,7
Tomorrow,잠시 쉬어가는 것일 뿐,0,4,3,12,7
Tomorrow,포기하지 마 알잖아,0,3,2,18,10
Tomorrow,너무 멀어지진 마 tomorrow,1,4,5,18,10.6
Tomorrow,멀어지진 마 tomorrow,1,3,2,18,9.7
Tomorrow,너무 멀어지진 마 tomorrow,1,4,5,18,10.6
Tomorrow,우리가 그토록 기다린 내일도 어느새,0,5,1,7,2.4
Tomorrow,눈을 떠보면 어제의 이름이 돼,0,5,1,8,3
Tomorrow,내일은 오늘이 되고 오늘은 어제가,0,5,1,8,4.2
Tomorrow,되고 내일은 어제가 되어 내 등 뒤에 서있네,0,8,1,11,5.4
Tomorrow,삶은 살아지는 게 아니라 살아내는 것,0,6,1,10,5.2
Tomorrow,그렇게 살아내다가 언젠간 사라지는 것,0,5,1,8,2.8
Tomorrow,"멍 때리다간 너, 쓸려가",0,4,1,9,3.8
Tomorrow,"if you ain't no got the guts, trust",0,8,1,2,1.1
Tomorrow,어차피 다 어제가 되고 말 텐데 하루하루가 뭔 의미겠어,0,9,1,18,5.4
Tomorrow,"행복해지고, 독해지고 싶었는데 왜 자꾸 약해지기만 하지 계속",0,8,1,15,5.9
Tomorrow,"나 어디로 가, 여기로 가고 저기로 가도 난 항상 여기로 와",0,11,1,11,5.6
Tomorrow,"그래 흘러가긴 하겠지 어디론가, 끝이 있긴 할까 이 미로가",0,9,1,15,6.9
Tomorrow,갈 길은 먼데 왜 난 제자리니,0,9,1,11,4.3
Tomorrow,답답해 소리쳐도 허공의 메아리,0,4,1,2,2
Tomorrow,내일은 오늘보다는 뭔가 다르길,0,4,2,12,5.6
Tomorrow,난 애원할 뿐야,0,3,2,15,7
Tomorrow,니 꿈을 따라가 like breaker,0,5,5,11,7.2
Tomorrow,"부서진대도, oh, better",0,3,2,11,5.7
Tomorrow,니 꿈을 따라가 like breaker,0,5,5,11,7.2
Tomorrow,"무너진대도, oh",0,2,3,11,7
Tomorrow,뒤로 달아나지마 never,0,3,3,18,7
Tomorrow,해가 뜨기 전 새벽이 가장 어두우니까,0,6,3,4,3.2
Tomorrow,먼 훗날에 넌 지금의 널 절대로 잊지 마,0,8,3,18,7.1
Tomorrow,지금 니가 어디 서 있든,0,5,3,11,7
Tomorrow,잠시 쉬어가는 것일 뿐,0,4,3,12,7
Tomorrow,포기하지 마 알잖아,0,3,2,18,10
Tomorrow,너무 멀어지진 마 tomorrow,1,4,5,18,10.6
Tomorrow,"tomorrow, 계속 걸어요",0,3,1,9,4.3
Tomorrow,멈추기엔 우린 아직 너무 어려,0,5,1,6,2.4
Tomorrow,"tomorrow, 문을 열어",0,3,1,9,3.7
Tomorrow,닫기엔 많은 것들이 눈에 보여,0,5,1,8,2.3
Tomorrow,어두운 밤이 지나면 밝은,0,4,1,4,2
Tomorrow,"아침도 있듯이, 알아서",0,3,1,6,3.7
Tomorrow,내일이오면 밝은 빛이 비추니,0,4,1,7,2.6
Tomorrow,걱정은 하지 말아줘,0,3,1,18,8.8
Tomorrow,이건 정지가 아닌 니 삶을 쉬어가는,0,6,1,11,4.7
Tomorrow,잠시 동안의 일시 정지,0,4,1,4,2
Tomorrow,엄지를 올리며 니 자신을,0,4,1,11,3.5
Tomorrow,재생해 모두 보란 듯이,0,4,1,15,3.8
Tomorrow,니 꿈을 따라가 like breaker (oh yeah),0,7,1,11,7.1
Tomorrow,"부서진대도, oh, better (oh-oh-oh)",0,4,1,11,7
Tomorrow,니 꿈을 따라가 like breaker,0,5,5,11,7.2
Tomorrow,"무너진대도, oh",0,2,3,11,7
Tomorrow,뒤로 달아나지마 never,0,3,3,18,7
Tomorrow,해가 뜨기 전 새벽이 가장 어두우니까,0,6,3,4,3.2
Tomorrow,먼 훗날에 넌 지금의 널 절대로 잊지 마,0,8,3,18,7.1
Tomorrow,지금 니가 어디 서 있든,0,5,3,11,7
Tomorrow,잠시 쉬어가는 것일 뿐,0,4,3,12,7
Tomorrow,"포기하지 마, 알잖아",0,3,1,18,10
Tomorrow,너무 멀어지진 마 tomorrow,1,4,5,18,10.6
Tomorrow,멀어지진 마 tomorrow,1,3,2,18,9.7
Tomorrow,너무 멀어지진 마 tomorrow,1,4,5,18,10.6
Love Maze,'cause i'll be in love maze,1,6,2,10,6.6
Love Maze,'cause i'll be in love maze,1,6,2,10,6.6
Love Maze,선택의 미로 속에 갇혀,0,4,1,9,4.5
Love Maze,막다른 혼돈 속에 지쳐,0,4,1,9,3.2
Love Maze,우린 정답을 찾아 헤맸었지만,0,4,1,10,3.5
Love Maze,"lost in the maze, in the darkness",0,7,1,9,4.7
Love Maze,끝없이 길을 달리고 달려봐도,0,4,1,3,2
Love Maze,저 수많은 거짓 아우성들이,0,4,1,3,1.8
Love Maze,우릴 갈라놓을 수 있어,0,4,1,10,4.5
Love Maze,"정말인 걸, baby",0,3,1,8,3.5
Love Maze,우린 우리만 믿어야 해,0,4,1,15,9.2
Love Maze,두 손 놓치면 안 돼,0,5,1,9,5.6
Love Maze,영원히 함께여야해야해,0,2,1,15,6.8
Love Maze,"남들은 얘기해 이럼 너만 바보 돼, ayy",0,7,1,15,3.9
Love Maze,"but i don't wanna use my head, i don't wanna calculate",0,11,1,13,4.5
Love Maze,"love ain't a business, rather like a fitness",0.5,8,1,10,3.8
Love Maze,머리 쓰며 사랑한 적 없기에,0,5,1,15,3.5
Love Maze,추울 걸 알아 겨울처럼 말야,0,5,1,7,2.6
Love Maze,"그래도 난 부딪치고 싶어, ayy",0,5,1,11,3.4
Love Maze,"니가 밀면 넘어질게 날 일으켜줘, yeah",0,6,1,11,3.1
Love Maze,내가 당겨도 오지 않아도 돼,0,5,1,11,5.2
Love Maze,"let them be them, let us be us",0,8,1,4,2.8
Love Maze,"love is a maze, damn",0.5,5,1,9,5.2
Love Maze,"but you is amaze, yeah",0,5,1,8,3.4
Love Maze,take my-y-y hand 손을 놓지 마,0,6,5,30,15
Love Maze,lie-ie-ie 미로 속에서,0,3,3,30,13
Love Maze,my-y-y 절대 날 놓치면 안돼,0,5,3,30,15.6
Love Maze,in love maze,1,3,5,9,9
Love Maze,take my-y-y hand 손을 놓지 마,0,6,5,30,15
Love Maze,my-y-y 더 가까이 와,0,4,2,30,16.2
Love Maze,my-y-y 절대 엇갈리면 안돼,0,4,2,30,15.9
Love Maze,in love maze,1,3,5,9,9
Love Maze,남들이 뭐라던 듣지 말자,0,7,1,8,3.1
Love Maze,just let 'em talk 누가 뭐라건,0,6,1,10,3.6
Love Maze,그럴 수록 난 더 확신이 생겨,0,6,1,11,3.2
Love Maze,"yeah, yeah, yeah",0,3,2,8,8
Love Maze,"yeah, yeah, yeah",0,3,2,8,8
Love Maze,can't you hear me? 날 믿어야 해,0,7,1,15,5
Love Maze,"baby, just don't give a damn",0,6,1,10,3.6
Love Maze,promise 내게 약속해속해,0,3,1,15,5.8
Love Maze,사방이 막혀있는 미로 속 막다른 길,0,6,1,9,4
Love Maze,이 심연 속을 우린 거닐고 있지,0,6,1,10,5.8
Love Maze,저기 가느다란 빛,0,3,1,1,1
Love Maze,그 낙원을 향해 헤매고 있기를,0,5,1,6,3
Love Maze,명심해 때론 거짓은 우리 사일 가르려 하니,0,7,1,15,5.9
Love Maze,시련은 우릴 속이려 하지 but,0,5,1,15,6
Love Maze,그럴 땐 내게 집중해,0,4,1,15,6
Love Maze,어둠 속에선 우리면 충분해,0,4,1,10,5.8
Love Maze,덧없는 거짓 속에서,0,3,1,9,4.3
Love Maze,우리가 함께면 끝이 없는 미로조차 낙원,0,6,1,10,4.6
Love Maze,take my-y-y hand 손을 놓지 마,0,6,5,30,15
Love Maze,lie-ie-ie 미로 속에서,0,3,3,30,13
Love Maze,my-y-y 절대 날 놓치면 안돼,0,5,3,30,15.6
Love Maze,in love maze,1,3,5,9,9
Love Maze,뭐 어쩌겠어 우린 공식대로 와 있고,0,6,1,10,4.3
Love Maze,그래 어쩌겠어 그 법에 맞춰 맞닿아있어,0,6,1,6,2.3
Love Maze,방황하는 이 미로도,0,3,1,15,7.8
Love Maze,미지수의 그 기로도,0,3,1,3,1.7
Love Maze,서로를 위한 섭리 중 하나인걸,0,5,1,8,2.3
Love Maze,난 늘 생각해 영원은 어렵대도,0,5,1,15,5.2
Love Maze,해보고 싶다고 그래 영원해 보자고,0,5,1,15,6
Love Maze,"둘만의 산, 둘만의 climb",0,4,1,4,2.5
Love Maze,"둘만의 세계의 축, 둘만의 마음",0,5,1,4,2.2
Love Maze,출구를 향한 travel,0,3,1,2,1.3
Love Maze,잡은 두 손이 지도가 되어,0,5,1,9,4
Love Maze,take my-y-y hand 손을 놓지 마,0,6,5,30,15
Love Maze,lie-ie-ie 미로 속에서,0,3,3,30,13
Love Maze,my-y-y 절대 날 놓치면 안돼,0,5,3,30,15.6
Love Maze,in love maze,1,3,5,9,9
Love Maze,take my-y-y hand 손을 놓지 마,0,6,5,30,15
Love Maze,my-y-y 더 가까이 와,0,4,2,30,16.2
Love Maze,my-y-y 절대 엇갈리면 안돼,0,4,2,30,15.9
Love Maze,in love maze,1,3,5,9,9
OUTRO,gotta live my life,0,4,4,21,11.8
OUTRO,gotta take my pride,0,4,4,21,11.8
OUTRO,gotta shine my light,0,4,4,21,11.8
OUTRO,wake up,0,2,13,14,13.5
OUTRO,wake up,0,2,13,14,13.5
OUTRO,gotta live your life,0,4,3,21,11
OUTRO,gotta take your pride,0,4,3,21,11
OUTRO,gotta shine your light,0,4,3,21,11
OUTRO,wake up,0,2,13,14,13.5
OUTRO,wake up,0,2,13,14,13.5
OUTRO,gotta live my life,0,4,4,21,11.8
OUTRO,gotta take my pride,0,4,4,21,11.8
OUTRO,gotta shine my light,0,4,4,21,11.8
OUTRO,wake up,0,2,13,14,13.5
OUTRO,wake up,0,2,13,14,13.5
OUTRO,gotta live your life,0,4,3,21,11
OUTRO,gotta take your pride,0,4,3,21,11
OUTRO,gotta shine your light,0,4,3,21,11
OUTRO,wake up,0,2,13,14,13.5
OUTRO,wake up,0,2,13,14,13.5
OUTRO,gotta live my life,0,4,4,21,11.8
OUTRO,gotta take my pride,0,4,4,21,11.8
OUTRO,gotta shine my light,0,4,4,21,11.8
OUTRO,wake up,0,2,13,14,13.5
OUTRO,wake up,0,2,13,14,13.5
OUTRO,gotta live your life,0,4,3,21,11
OUTRO,gotta take your pride,0,4,3,21,11
